Key,Value
hvd.32044021944939,1894
hvd.32044021945530,1885
hvd.32044021945050,1862
hvd.32044021945035,1863
hvd.32044021944830,1880
hvd.32044011599032,1893
hvd.32044021945852,1891
hvd.32044021945860,1891
hvd.32044021944905,1876
hvd.32044021944897,1877
hvd.32044021944855,1879
hvd.32044021944996,1865
hvd.32044021941828,1869
hvd.32044021944772,1893
hvd.32044021941810,1868
hvd.32044021945621,1890
hvd.32044021944863,1879
hvd.32044021945498,1883
hvd.32044021945670,1888
hvd.32044021945464,1882
umn.31951d000016624,1876
umn.31951d000016616,1875
umn.31951d00001688m,1886
umn.31951d000016454,1866
uc1.a0012245858,1862
uc1.a0012245874,1863
uc1.a0012245932,1864
uc1.a0012245940,1865
msu.31293031532520,1871
wu.89098067903,1884
coo.31924006929933,1892
inu.30000108249602,1895
inu.30000108249578,1895
inu.30000108249560,1895
inu.30000108249552,1895
inu.30000108249545,1895
inu.30000108249537,1895
inu.30000108249529,1895
umn.31951d000016527,1869
umn.31951d00001667u,1878
umn.31951d000016462,1867
umn.31951d00001690z,1887
umn.31951d006945390,1893
umn.31951d006945439,1905
umn.31951d00694542b,1901
umn.31951002013881i,1905
uiug.30112102438279,1929
uiug.30112102438287,1929
uiug.30112102438295,1929
uiug.30112102438303,1929
uiug.30112102438410,1929
umn.31951d00567021d,1886
umn.31951d005670166,1873
umn.31951d005670352,1912
umn.31951d005670174,1876
umn.31951d005670182,1878
umn.31951d00567022b,1888
umn.31951d005670271,1897
umn.31951d00567028z,1898
umn.31951d005670328,1905
umn.31951d005670344,1911
umn.31951d00567020f,1884
umn.31951d005670239,1891
umn.31951d005670247,1891
umn.31951d005670255,1892
umn.31951d00567029x,1900
umn.31951d00567030c,1902
umn.31951d00567031a,1904
umn.31951d005670336,1910
umn.31951d005670360,1914
inu.30000088630540,1923
inu.30000103751438,1920
inu.30000103751586,1926
inu.30000104014042,1926
inu.30000115301099,1889
wu.89047435680,1909
inu.30000118835895,1909
inu.30000118888605,1889
inu.30000115114674,1895
inu.30000114994134,1850
inu.30000115126462,1916
inu.30000115126413,1917
hvd.hl1sh3,1904
hvd.hl1sgi,1904
inu.30000104792373,1904
inu.30000104792365,1904
inu.30000108818885,1897
pst.000026062617,1914
pst.000019088778,1897
pst.000026071862,1914
pst.000026096117,1878
pst.000052939020,1925
pst.000052939013,1925
pst.000052959462,1872
pst.000052959479,1878
pst.000052959486,1881
nc01.ark:/13960/t8df7h566,1922
pst.000033290171,1905
pst.000033290188,1905
pst.000003032275,1914
pst.000033291543,1910
pst.000046886934,1886
pst.000052211812,1887
pst.000052211829,1888
pst.000052211836,1890
pst.000052211843,1891
pst.000052211850,1893
pst.000052211867,1894
pst.000052211874,1895
mdp.39015081012182,1922
uc1.$c230772,1922
uc1.b5180104,1890
uc1.b5180105,1891
uc1.b5180106,1893
uc1.b5180107,1894
uc1.b5180108,1895
uc1.b5180109,1896
uc1.b5180110,1897
uc1.b5180111,1898
uc1.b5180112,1899
uc1.b5180113,1900
uc1.b5180115,1903
uc1.b5180116,1904
uc1.b5180117,1905
uc1.b5180118,1906
uc1.b5177461,1889
uc1.b5177967,1909
uc1.b5177977,1902
uc1.b5178098,1978
hvd.32044018688432,1894
uc1.b5178109,1899
uc1.b5178110,1914
uc1.b5178290,1903
uc1.b5178291,1903
uc1.b5178311,1903
uc1.b5178300,1858
uc1.b5178327,1910
mdp.39015008505615,1914
uc1.b5178351,1914
wu.89044769875,1906
uc1.b5175499,1921
uc1.b5176190,1901
uc1.b5176205,-1
uc1.b5176312,1913
uc1.b5176342,1910
uc1.b5176354,1902
uc1.b5176432,1892
mdp.39015014608577,1925
uiug.30112100002028,1907
uc1.31970007352450,1907
uc1.b5177066,1907
uc1.b5174156,1900
uc1.b5174339,1859
hvd.32044085521219,1869
uc1.b5172382,1924
chi.085288447,1817
uc1.b5172386,1817
uc1.b5172417,1919
uc1.b5172829,1899
hvd.32044085467447,1902
uc1.b5169748,1906
uc1.b5170090,1906
hvd.32044085467322,1902
hvd.32044014255061,1899
uc1.b5165849,1899
uc1.b5165857,1896
uc1.b5165874,1992
uva.x002113368,1915
uc1.b5166175,1876
uc1.b5167187,1916
uc1.b5163386,1917
uc1.b5163531,1924
uc1.b5165448,1926
uc1.b5165697,1926
uc1.b5165699,1912
nc01.ark:/13960/t4fn1hn6g,1922
uiug.30112069643721,1922
uiug.30112069643739,1922
uc1.b5165745,1922
uc1.b5165762,1926
uc1.b5165802,1923
uc1.b5165809,1909
uc1.b5161987,1924
uc1.b5162131,1895
uc1.b5162182,1887
uc1.b5157625,1941
uc1.b5157626,1941
gri.ark:/13960/t0ms7bq4f,1900
uc1.b5160111,1900
uc1.b5160348,1920
uc1.b5160411,1923
hvd.32044018935528,1896
uc1.b5153406,1901
uc1.b5153968,1922
uc1.b5154322,1875
uc1.b5154832,1926
uc1.b5155282,1926
uc1.b5155311,1909
chi.101557695,1899
wu.89106183551,1915
wu.89106183536,1915
wu.89106183510,1915
wu.89106183494,1915
wu.89106183478,1915
wu.89106183452,1915
wu.89106183437,1915
wu.89106183411,1915
wu.89106183387,1915
wu.89106183361,1915
wu.89106183346,1915
wu.89106183304,1915
wu.89106183288,1915
wu.89106183262,1915
wu.89106183247,1915
wu.89106183221,1915
wu.89092453216,1915
wu.89106183395,1892
wu.89106183379,1892
wu.89106183353,1892
wu.89106183338,1892
wu.89106183312,1892
wu.89106183296,1892
wu.89106183270,1892
wu.89106183254,1892
wu.89106183213,1892
wu.89106183189,1892
wu.89106183163,1892
wu.89106183205,1892
wu.89092453182,1892
wu.89106183106,1892
wu.89106183122,1892
wu.89106183148,1892
wu.89092610880,1892
umn.31951d00647611x,1891
umn.31951d00647598z,1870
umn.31951d00647610z,1890
umn.31951d00647606q,1883
umn.31951d00647604u,1879
umn.31951d00647599x,1871
umn.31951d00647602y,1875
umn.31951d00647608m,1888
umn.31951d00647605s,1880
umn.31951d00647607o,1887
wu.89092610823,1865
wu.89009857517,1910
wu.89055720163,1896
wu.89092436807,-1
hvd.hnzrum,-1
wu.89098283278,-1
wu.89001444025,1891
wu.89106382286,1916
wu.89106382260,1916
uc1.$b536014,1916
uc1.$b536015,1916
wu.89080128218,1890
wu.89080128291,1890
coo.31924028435604,1913
wu.89073546822,1913
wu.89106382427,1999
uiug.30112045899231,-1
wu.89080127079,-1
hvd.fl1ipq,-1
hvd.fl1iq9,-1
hvd.32044022728554,-1
hvd.32044022728539,-1
hvd.32044022728547,-1
hvd.32044099616559,-1
chi.17952564,-1
chi.16585896,-1
chi.16585961,-1
wu.89039208830,-1
uiug.30112063810409,-1
wu.89006770374,1980
wu.89056899578,-1
wu.89056899727,-1
wu.89106382526,1873
wu.89106382500,1873
uiug.30112051400239,1873
uiug.30112051400247,1873
hvd.32044058156191,1873
hvd.32044022729941,1873
wu.89050891456,1842
wu.89009033283,1924
wu.89009033341,1843
wu.89013247960,1925
wu.89008950198,1924
wu.89001772664,1864
wu.89009033101,1841
wu.89056933336,-1
wu.89050070648,-1
wu.89009032525,1887
wu.89035497536,1910
wu.89095168266,1843
wu.89070199856,1872
wu.89010078764,1906
wu.89069576726,1900
hvd.32044099620049,1908
uiug.30112076484622,1915
wu.89007387236,1920
hvd.32044015535610,1901
wu.89009032723,1901
hvd.32044122175706,1901
wu.89009032814,1899
wu.89009032996,1899
wu.89009033556,1890
hvd.hnyvlr,1898
wu.89085135754,1898
wu.89014150288,1920
wu.89081856304,1893
hvd.32044019034263,1917
hvd.32044019034255,1916
wu.89035448703,1900
wu.89061026175,1907
hvd.hnzwdc,1881
wu.89073547432,1881
wu.89059845990,1901
wu.89017286766,1888
wu.89072393853,1835
wu.89089192660,1902
wu.89090402223,1903
wu.89060519733,1883
wu.89017685199,1832
wu.89018014977,1922
hvd.32044050672906,1892
wu.89016629909,-1
wu.89072161821,1909
wu.89097333884,1925
wu.89108823568,1911
wu.89010069508,1861
wu.89010069532,1865
umn.31951002112824s,1906
umn.31951002083004q,1919
umn.31951t00083436b,1965
chi.72903990,1907
chi.097400233,-1
chi.16651486,-1
chi.097400225,-1
chi.097400217,-1
chi.105354748,1910
uiug.30112039507899,1910
chi.33518224,1910
chi.097400348,1910
chi.097400330,1910
chi.65433118,1910
chi.097400322,1910
chi.097400314,1910
chi.091999593,1910
chi.65433043,1910
chi.097400291,1910
chi.23267072,1896
chi.33351798,1891
chi.31920466,1893
chi.76935123,1889
chi.33559321,1906
chi.38032385,1892
chi.086315687,1891
mdp.39076002940158,1896
uc1.b5146340,1915
uc1.b5146400,1905
uc1.b5143540,1881
uc1.b5143541,1881
uc1.b5143625,1914
uc1.b5144443,1915
uc1.b5142151,-1
uc1.b5142727,1876
uc1.b3202591,-1
uc1.b3192120,-1
uc1.b3192128,-1
uc1.b3192129,-1
uc1.b3192136,-1
uc1.b3192172,-1
uc1.b3192360,-1
uc1.b3192361,-1
uc1.b3192455,-1
uc1.b3192501,-1
uc1.b3192509,-1
uc1.b3192514,-1
uc1.b3192515,-1
uc1.b3192516,-1
uc1.b3192883,-1
uc1.b3195206,-1
uc1.b3195679,-1
uc1.b3195694,-1
uc1.b3179683,-1
uc1.b3182847,-1
uc1.$b144549,1861
uc1.$b145130,1859
uc1.b3029025,1871
uc1.b3029026,1871
uc1.b3029027,1871
uc1.b3029028,1872
uc1.b3029029,1872
uc1.b3029030,1872
uc1.b3029031,1873
uc1.b3029032,1873
uc1.b3029033,1875
uc1.b3029034,1875
uc1.b3029035,1875
uc1.b3029036,1877
uc1.b3029037,1877
uc1.b3029038,1893
uc1.b3029039,1895
uc1.b3029040,1895
uc1.b3029041,1909
uc1.b3029042,1915
uc1.b3090107,1890
uc1.b3090109,1889
uc1.b3090110,1890
uc1.b3090111,1891
uc1.b3090112,1891
uc1.b3090113,1892
uc1.b3090114,1892
uc1.b3090115,1894
uc1.b3090116,1894
uc1.b3090117,1896
uc1.b3090118,1896
uc1.b3090120,1897
uc1.b3090121,1898
uc1.b3090122,1898
uc1.b3091297,1899
uc1.b3091298,1899
uc1.b3091299,1904
uc1.b3091300,1903
uc1.b3091301,1900
uc1.b3091302,1900
uc1.b3091303,1911
uc1.b3091304,1912
uc1.b3091305,1914
uc1.b3091306,1902
uc1.b3023607,1869
uc1.b3023608,1869
uc1.b3023609,1870
uc1.b3023610,1870
uc1.b3023642,1861
uc1.b3023643,1861
uc1.b3023645,1859
uc1.b3023646,1870
uc1.b3023653,1859
uc1.b3023654,1859
uc1.b2959041,1908
uc1.b2959042,1910
uc1.b2959043,1913
uc1.b3113490,1843
uc1.b3113563,1844
uc1.$b385188,1861
uc1.b4259902,1885
uc1.$b813450,1924
uc1.$b813451,1924
uc1.$b811049,1790
uc1.$b811141,1863
uc1.$b811142,1863
uc1.$b811230,1903
uc1.$b811231,1903
uc1.$b811232,1908
uc1.$b811233,1908
uc1.$b811234,1909
uc1.$b811235,1909
uc1.$b811752,1906
uc1.$b812371,1834
uc1.$b812372,1834
uc1.$b808489,1912
uc1.$b782703,1923
uc1.$b771557,1936
uc1.$b761854,1923
uc1.$b761870,1923
uc1.$b754606,1911
nc01.ark:/13960/t3nw26251,1873
uc1.$b754607,1873
uc1.$b754608,1910
uc1.$b754990,1922
uc1.$b754994,1911
uc1.$b753845,1907
uc1.$b753851,1911
uc1.$b753904,1912
uc1.$b749778,1905
uc1.$b749800,1889
uc1.$b749818,1910
uc1.$b749830,1922
uc1.b000834168,1914
uc1.$b749840,1913
uc1.$b749846,1925
uc1.$b749851,1905
uc1.$b746643,1923
uc1.$b746773,1922
uc1.$b724455,1923
uc1.$b716775,1912
uc1.$b716862,1868
uc1.$b716863,1868
uc1.$b711310,1973
uc1.$b711341,1863
uc1.$b707390,1901
uc1.$b707948,1911
uc1.$b701473,1923
uc1.$b701480,1917
uc1.$b702829,1925
uc1.$b702850,-1
uc1.$b698388,1912
uc1.$b698448,1918
uc1.$b698451,1896
uc1.$b698455,1912
uc1.$b698456,1884
uc1.$b698469,1923
uc1.$b698476,1925
uc1.$b698479,1901
uc1.$b698481,1925
uc1.$b698583,1923
uc1.$b698589,1908
uc1.$b698596,1917
uc1.$b700755,1923
uc1.$b700993,1925
uc1.$b700994,1926
uc1.$b700996,1927
uc1.$b700998,1948
uc1.$b701002,1928
uc1.$b701003,1937
uc1.$b701006,1927
uc1.$b701011,1960
uc1.$b701018,1933
uc1.$b701019,1922
uc1.$b701020,1967
uc1.$b695490,1913
uc1.$b695599,1908
uc1.$b695605,1922
uc1.$b695616,1918
uc1.$b695638,1888
chi.72996124,1906
uc1.$b695974,1906
uc1.$b697098,1892
uc1.$b697101,1911
uc1.$b697239,1912
uc1.$b697308,1903
uva.x001519614,1912
uc1.$b697369,1912
uc1.$b697549,1921
uc1.$b697574,1964
uc1.$b697576,1901
uc1.$b697581,1909
uc1.$b697586,1908
uc1.$b697625,1901
uc1.$b697630,1896
uc1.$b697632,1964
uc1.$b697639,1924
uc1.$b697674,1860
uc1.$b697787,1906
hvd.32044085504421,1906
uc1.$b697929,1914
uc1.$b697938,1919
uc1.$b697944,-1
uc1.$b697945,1873
uc1.$b697951,1868
uc1.$b697972,1926
uc1.$b697973,1964
uc1.$b697983,1911
uc1.$b697984,1860
uc1.$b698027,1923
uc1.$b698035,1908
uc1.$b698046,1914
uc1.$b698193,1895
uc1.$b698195,1907
uc1.$b698196,1883
uc1.$b698201,1893
uc1.$b698206,1920
uc1.$b694898,1890
uc1.$b690850,1905
uc1.$b690986,1893
uc1.$b689153,1894
uc1.$b678431,1874
uc1.$b675491,1917
uc1.$b669852,1923
uc1.$b670879,1907
uc1.$b670928,1885
uc1.$b669029,1905
uc1.$b669031,1923
uc1.$b669135,1989
uc1.$b662119,1889
uc1.$b585020,1898
uc1.$b580813,1925
uc1.$b562906,1880
uc1.$b548219,-1
uc1.$b548220,-1
uc1.$b548221,-1
uc1.$b541210,-1
uc1.$b541212,1870
uc1.$b541213,-1
uc1.$b541429,1917
uc1.$b534016,1890
uc1.$b473948,1914
uc1.$b473949,1914
uc1.$b473950,1914
uc1.$b404549,1918
uc1.b3311222,1899
uc1.b3311223,1899
uc1.b4040551,1899
uc1.b4005344,1926
uc1.b4005689,1908
uc1.b4005690,1908
uc1.b4005691,1908
uc1.b4005692,1908
uc1.b4006233,1911
uc1.b4006244,1960
uc1.b4006260,1919
uc1.$b525594,1925
uc1.$b537915,1848
uc1.$b537916,1849
uc1.$b537917,1850
uc1.$b555510,1882
uc1.$b559878,1877
uc1.$b660881,-1
uc1.$b664538,-1
uc1.$b664541,-1
uc1.$b664719,-1
uc1.$b664772,-1
uc1.$b664773,1912
uc1.$b664788,1882
uc1.$b664825,1916
uc1.$b664833,-1
uc1.$b664978,1911
uc1.$b665062,-1
uc1.$b673095,-1
uc1.$b673200,1914
uc1.$b673207,1919
uc1.$b673353,-1
uc1.$b673366,1922
uc1.$b673511,1915
uc1.$b682429,-1
uc1.b5135899,1899
uc1.b5134411,1922
uc1.b5131076,1924
mdp.39015086027573,1866
mdp.39015086027722,1866
wu.89007879505,1917
wu.89097333033,1915
wu.89119110500,1910
wu.89119110534,1867
wu.89040532483,1906
uc1.b3131070,1925
uc1.b3134101,1906
uc1.b3159865,-1
uc1.b3162630,-1
uc1.b3162837,-1
uc1.b3184787,-1
uc1.b3187332,-1
uc1.b3191464,-1
uc1.b3191477,-1
uc1.b3191610,-1
uc1.b3191868,-1
uc1.b3191870,1925
uc1.b3191874,-1
uc1.b3193512,-1
uc1.b3193515,-1
uc1.b3194015,-1
uc1.b3194070,-1
uc1.b3194203,-1
uc1.b3194205,-1
uc1.b3199848,-1
uc1.b3210670,-1
uc1.b3215344,1978
uc1.b3215688,1926
uc1.b3215950,1921
uc1.b3216001,1923
uc1.b3216025,1922
uc1.b3244738,1923
uc1.b3244784,1916
uc1.b3245018,1869
uc1.b3271371,1831
uc1.b3271420,1924
uc1.b3311263,1921
uc1.b3349842,1900
uc1.b3349843,1900
uc1.b4190069,-1
uc1.b4223153,1925
uc1.b4228351,1892
uc1.b4228352,1892
uc1.b3255139,1829
uc1.b3255140,1829
uc1.b3255141,1829
uc1.b3255142,1829
uc1.b3255143,1829
uc1.b3255144,1829
uc1.b3255145,1829
uc1.b3255146,1829
uc1.b3255147,1829
chi.101265400,1829
chi.18806690,1829
chi.18806683,1829
chi.19873811,1829
chi.101265395,1829
chi.101265337,1829
chi.101265272,1829
chi.101265214,1829
chi.101265159,1829
chi.101265094,1829
uc1.b4264411,1829
uc1.b4264412,1829
uc1.b4264413,1829
uc1.b4314880,1913
uc1.b4314882,1903
uc1.b4314883,1910
uc1.b4314884,1913
uc1.b4314885,1918
uc1.b3917725,1917
uc1.b3917726,1917
uc1.$b5661,1917
uc1.$b5662,1917
uc1.$b5663,1917
uc1.$b5664,1917
uc1.$b5665,1917
uc1.$b5666,1917
uc1.$b5667,1917
uc1.$b5668,1917
uc1.$b5669,1917
uc1.$b5670,1917
uc1.$b5671,1917
uc1.$b5672,1917
uc1.$b5673,1917
uc1.$b5674,1905
uc1.$b5675,1917
uc1.$b5676,1917
uc1.$b5677,1917
uc1.b4496254,1917
uc1.b4496255,1898
uc1.b4496256,1917
uc1.b4496257,1917
uc1.b4496258,1908
uc1.b4496259,1909
uc1.b4510195,1925
uc1.b4524291,-1
uc1.b4525170,-1
mdp.39015086028027,1923
uc1.b4570839,-1
uc1.b4570885,-1
uc1.b4587840,-1
uc1.b4588500,-1
uc1.b4597651,1925
uc1.b3400614,1922
uc1.b3451808,1869
uc1.b3488852,1869
uc1.b3488853,1869
uc1.b3488854,1869
uc1.b3488855,1869
uc1.b3488856,1869
uc1.b3488857,1869
uc1.b3488858,1869
uc1.b3488859,1869
uc1.b3452159,-1
uc1.$b221176,1926
uc1.$b221177,1926
uc1.$b221178,1926
uc1.$b221179,1926
uc1.$b221180,1926
uc1.$b221181,1926
uc1.$b221182,1926
uc1.$b221183,1926
uc1.$b221184,1926
uc1.$b221199,1923
uc1.$b221200,1923
uc1.$b221201,1923
uc1.$b221202,1923
uc1.$b221203,1923
uc1.$b221204,1923
uc1.$b221205,1923
uc1.$b221206,1923
uc1.$b221207,1923
uc1.$b221208,1923
uc1.$b221209,1923
uc1.$b221210,1923
uc1.$b221211,1923
uc1.$b221212,1923
uc1.$b221213,1923
uc1.$b221463,1923
uc1.$b221464,1923
uc1.$b221465,1923
uc1.$b221466,1923
uc1.$b221467,1923
uc1.$b221468,1923
uc1.$b221630,1923
uc1.$b221631,1923
umn.319510024389019,1913
umn.31951002438900b,1913
umn.319510024388996,1913
umn.319510024389027,1913
umn.319510024389035,1913
umn.319510024388988,1913
hvd.32044079301537,1914
hvd.32044079301610,1916
hvd.32044079301644,1916
hvd.32044079301495,1914
hvd.32044079301545,1914
hvd.32044079301628,1916
hvd.32044079301636,1916
hvd.32044079301594,1915
hvd.32044079301446,1913
hvd.32044079301479,1913
hvd.32044079301578,1915
hvd.32044079301461,1913
hvd.32044079301529,1914
hvd.32044012672499,1916
hvd.32044079301453,1913
hvd.32044079301511,1914
hvd.32044079301602,1915
hvd.32044079301438,1913
hvd.32044079301487,1913
hvd.32044079301503,1914
hvd.32044079301552,1915
hvd.32044079301560,1915
hvd.32044079301586,1915
uc1.$b221632,1925
uc1.$b221633,1925
uc1.$b221634,1925
uc1.$b221635,1925
uc1.$b221636,1925
uc1.$b221637,1925
uc1.$b221638,1925
uc1.$b222210,1869
uc1.$b222211,1869
uc1.$b222212,1869
uc1.$b222213,1869
uc1.$b222214,1869
uc1.$b222215,1869
uc1.$b222216,1869
uc1.$b222217,1869
uc1.$b222218,1869
uc1.$b230141,1926
uc1.$b230158,1924
uc1.$b230159,1926
uc1.$b250475,1904
uc1.$b27360,-1
uc1.$b30700,1869
uc1.$b30709,1861
uc1.$b77817,-1
uc1.$b79023,-1
uc1.$b80595,-1
uc1.$b80596,-1
uc1.$b91144,-1
uc1.$b99814,-1
uc1.$b101645,-1
uc1.$b109296,-1
uc1.$b109628,-1
uc1.$b138270,-1
uc1.$b173282,-1
uc1.$b178284,-1
uc1.$b179739,-1
uc1.$b190512,1904
uc1.$b192910,1910
uc1.$b192915,1908
uc1.$b195048,1923
uc1.$b195379,1903
uc1.$b195996,1900
uc1.b3645670,1921
uc1.b3645671,1924
uc1.b3649090,-1
uc1.b3666843,-1
uc1.b3667802,-1
uc1.b3668857,-1
uc1.b3675333,1912
uc1.b3675486,1926
uc1.b3681997,-1
uc1.b3684332,-1
uc1.b3684555,1926
uc1.b3695265,-1
uc1.b3715206,-1
umn.31951p01105475s,1874
umn.31951d003324179,1913
umn.31951d003324187,1913
umn.31951d003324195,1917
osu.32435067634147,1912
osu.32435067634196,1913
osu.32435067634246,1913
ien.35556000931113,1917
ien.35556000931105,1913
